text,label
"Rebels in Nepal Kill Policeman as the Capital Endures a Siege Suspected insurgents shot dead a policeman on Saturday in Katmandu, Nepal #39;s capital, as the military said it could escort food shipments into the city to ease a blockade inspired by antigovernment guerrillas.",Politics
"HK pro-democrats dismayed HONG KONG - Pro-democracy opposition figures gained more clout in Hong Kong #39;s legislature with three new seats, but they fell short of expectations and resumed grumbling yesterday about a system they said was unfairly rigged.",Politics
Ravens' Ogden Hopes to Play in Opener (AP) AP - Ravens tackle Jonathan Ogden hopes to play in the season opener after spraining a knee ligament in Baltimore's final exhibition game.,Sport
Singapore invited to check farms in Johor JOHOR BARU: The Singapore authorities have been invited to check chicken farms in Johor for avian influenza if the republic wants to import poultry from here.,Politics
"Bielsa steps down despite strong summer Buenos Aires, Argentina (Sports Network) - Marcelo Bielsa resigned as Argentina #39;s coach on Tuesday, despite leading his country to the final of Copa America and to an Olympic triumph this summer.",Sport
"Czech Republic Crushes Germany in World Cup Hockey  PRAGUE (Reuters) - The Czech Republic's vaunted offense  finally roared to life, erupting for five unanswered goals in  the second period on the way to a 7-2 thrashing of Germany at  the World Cup Friday.",Sport
"Malaysia's Anwar Loses Bid to Lift Political Ban  PUTRAJAYA, Malaysia (Reuters) - Malaysian rebel politician  Anwar Ibrahim failed on Wednesday in a final court bid to erase  his criminal record, leaving a royal pardon as his only option  for a swift return to politics.",Politics
Real Madrid Shocked By Espanyol Its official; Real Madrid is in a crisis after slumping to a 1-0 defeat away to Espanyol. The loss is Madrids second of the week as they were humiliated on Wednesday by Bayer Leverkusen in Champions League play.,Sport
Senate Condemns Russia School Massacre (AP) AP - The Senate used a voice vote Thursday to denounce the massacre of hundreds at a Russian school and to express its condolences to that nation's people.,Politics
"This year, the computers can be outvoted It's over. For now. At least that's the hope of the people who have tried to make the Bowl Championship Series run the right way the past few years. Six BCS title games have been played, and three times they matched up the wrong teams. Last season was the ultimate fiasco when Southern Cal, ranked No. 1 in both the ...",Sport
"Houllier praises Rafa #39;s new Liverpool Gerard Houllier was angry to read reports about his criticism of Rafael Benitez in the Sunday papers, and insists he believes the Spaniard is doing well at Anfield.",Sport
"Oprah Winfrey Gives Cars to Audience CHICAGO - Talk show host Oprah Winfrey celebrated the premiere of her 19th season Monday by surprising each of her 276 audience members with a new car.   ""We're calling this our wildest dream season, because this year on the Oprah show, no dream is too wild, no surprise too impossible to pull off,"" Winfrey said...",Politics
"Wildcats spring Sproles for another huge game MANHATTAN, Kan. -- Darren Sproles ran for 221 yards and a touchdown on 42 carries, leading No. 12 Kansas State to a season-opening 27-13 victory over Division 1-AA Western Kentucky last night.",Sport
"China Begins Floods Clean-Up Rain-soaked residents of south-western China began digging out today after floods and landslides that killed at least 161 people, while authorities warned of further rains over parts of the disaster area.",Politics
"Two Russian Planes Crash, 89 Die, After Hijack Alarm (Update7) Two Russian passenger airliners from Moscow crashed within minutes of each other, killing all 89 passengers and crew, the greatest number of civilian Russian air deaths in a single day for more than three years.",Politics
Price hike for business broadband Small net firms warn they could be hit hard by BT's decision to raise prices for business broadband.,Politics
"British divers face platform final at Games Peter Waterfield and Leon Taylor, who collected Britain #39;s first Olympic diving medals in 44 years with silver in the synchronised platform event, have both made the 12-man ",Sport
"Early is too late Carlos Emmons, Barrett Green and Terry Cousin, three veteran defensive players the Giants signed in the offseason, have filed appeals through the NFL Players Association of \$500 fines Tom Coughlin gave them in training camp.",Sport
Arizona's Johnson Becomes All-Time Lefty Strikeout King  PHOENIX (Sports Network) - Randy Johnson became the  all-time major league strikeout leader among left-handed  pitchers on a night he led the Arizona Diamondbacks to a 3-2  win over the Colorado Rockies in the third of a four- game set  at Bank One Ballpark.,Sport
"Sheriff Defends Handling of Bryant Case EAGLE, Colo. Sept. 3, 2004 - The sheriff and prosecutor in the Kobe Bryant sexual assault case defended how the case was handled, and said they were disappointed it never went to trial.",Sport
"Sportsview: Plenty of Seats to See Bonds (AP) AP - There were still plenty, way too many, good seats available.",Sport
"US tops Slovakia, 3-1 It #39;s pretty rare that a first-ballot Hall of Famer, the third-leading goal-scorer in NHL history, gets benched. But the United States had opened the World Cup of ",Sport
"Muslims Appeal to Iraqi Captors BAGHDAD, 30 August 2004 - Muslim leaders in Iraq and France yesterday appealed for the release of two kidnapped French journalists facing death.",Politics
"Sox cruise past Chicago CHICAGO --- Elvis didn #39;t leave the building on Friday night, but Manny Ramirez and Orlando Cabrera both did. And Curt Schilling left the Chicago White Sox feeling  quot;all shook up. quot; ...",Sport
"Iraqi killed on 'march to Najaf' At least one person is killed apparently heeding a top Iraqi cleric's call to march on Najaf, where a stand-off continues.",Politics
"Schumacher grabs top spot Michael Schumacher returned to top spot in Friday #39;s first practice for the Italian Grand Prix at Monza. The Ferrari driver suffered a rare defeat two weeks ago in Belgium, although second place was enough to clinch a seventh world title.",Sport
"Malaysian bird flu an isolated case A recent case of bird flu Malaysia appears to be an isolated event, the World Health Organization says. Health officials have confirmed the case, found in the poultry of ",Politics
"Brawl after Bashir arrest cleared A BRAWL broke out at an Indonesian court yesterday after the arrest and detention of alleged Jemaah Islamiah head Abu Bakar Bashir was found to be legal, clearing the way for his trial under tough anti-terror laws.",Politics
"Survey: Powell, Guiliani Could Also Be VP (AP) AP - More than half the delegates to next week's Republican National Convention were willing to suggest a new running mate for President Bush if Dick Cheney leaves the ticket, an Associated Press survey found.",Politics
"The Holes in a  #39;Shia Strategy #39; Trends in Iraq seem to be moving in two different directions these days. The guerrilla war between the United States and insurgents continues, with mounting clashes and casualties.",Politics
"Aziz Wins Pakistan Polls, Paving Way to Be PM (Reuters) Reuters - Pakistani Finance Minister Shaukat\Aziz easily won a seat in parliament, clearing the way for him\to take over as prime minister next week, officials said on\Thursday.",Politics
"Soccer: Euphoric Iraq Reach Semi-Finals  ATHENS (Reuters) - Iraq's footballers extended their  fairytale run at the Athens Olympics Saturday, beating  Australia 1-0 to reach the semi-finals of the men's tournament.",Sport
Forlan aiming for fresh start at Villarreal Uruguay striker Diego Forlan said he was looking for a fresh start after leaving Manchester United to join Primera Liga side Villarreal.,Sport
"Hamm Wins All-Around Gymnastics Title (AP) AP - With his medal hopes all but gone after he hit the judges' table on his vault landing, Paul Hamm performed two of the most spectacular routines of his career to win the men's all-around gymnastics title by the closest Olympics margin ever.",Sport
